"CO","AB","FACID","DIS","FNAME","FSTREET","FCITY","FZIP","FSIC","COID","DISN","CHAPIS","CERR_CODE","TOGT","ROGT","COT","NOXT","SOXT","PMT","PM10T"
19,"SC",181028,"SC","SVH0021A/SAN FERNANDO HUB","7135 N HAYVENHURST AVE","VAN NUYS","91406",6552,"LA","SOUTH COAST AQMD","","",.009722538094155105753923129406413463725267,.00855,.02,.1,.0000479,.00764,.00759416
19,"SC",110096,"SC","SWISSTEX CALIFORNIA INC.","13660 S FIGUEROA ST","LOS ANGELES","90061",2261,"LA","SOUTH COAST AQMD","","",1.19176704545454545454545454545454545454,.5243775,4.686115,1.97092985,.049644,.6242035,.622124275
19,"SC",181047,"SC","SYBRON DENTAL SPECIALTIES, INC","1889 W MISSION BLVD","POMONA","91766",3843,"LA","SOUTH COAST AQMD","","",.001045030702751876279281328178303388674096,.000919,.0025,.01,.00000515,.000821,.000816074
33,"SC",158446,"SC","SYCAMORE CLEANERS","11762  DE PALMA RD SUITE 1E","CORONA","92883",7699,"RIV","SOUTH COAST AQMD","","",.00293,.00293,,,,,
19,"SC",99540,"SC","SYNCRO DESIGN","7701  WOODLEY AVE","VAN NUYS","91406",3728,"LA","SOUTH COAST AQMD","","",.004415932786719303573236157505820427168742,.0043625,,,,,
19,"SC",175264,"SC","SYNERGY OIL AND GAS, LLC","6433 E 2ND ST","LONG BEACH","90803",1311,"LA","SOUTH COAST AQMD","","",6.15063113564517377183971001413447274116,3.520036535,,,,,
30,"SC",191863,"SC","SYNERGY OIL AND GAS, LLC","2001  PACIFIC COAST HWY","SEAL BEACH","90740",1629,"ORA","SOUTH COAST AQMD","","",1.86288779484855442715663217729512581755,1.007981224,,,,,
19,"SC",77136,"SC","SYSCO FOOD SERV OF LOS ANGELES INC","20701  CURRIER RD","CITY OF INDUSTRY","91789",5141,"LA","SOUTH COAST AQMD","","",.006528274667518801177250695478025389386128,.00574104,.01561,.05938,.0000321,.00512,.00508928
33,"SC",176115,"SC","SYSCO RIVERSIDE INC","15750  MERIDIAN PKY","RIVERSIDE","92518",5141,"RIV","SOUTH COAST AQMD","","",.015897202638162383443256765976802365249,.01398,.03,.17,.0000783,.01248,.01240512
36,"SC",173235,"SC","SYSTEMS SERVICES OF AMERICA, INC.","13250  PHILADELPHIA AVE","FONTANA","92337",5147,"SBD","SOUTH COAST AQMD","","",.000792,.000792,,,,,
19,"SC",56026,"SC","T W GRAPHICS GROUP INC.","3323 S MALT AVE","COMMERCE","90040",2893,"LA","SOUTH COAST AQMD","","",.654660071869622431420184229172993217937,.646738685,,,,,
19,"SC",183100,"SC","T-MOBIL WEST CORP LAH0048A","3839 S SANTA FE AVE","VERNON","90058",7231,"LA","SOUTH COAST AQMD","","",.008801455537866727314077780304753240846031,.00774,.02,.09,.0000434,.00692,.00687848
30,"SC",129499,"SC","T-MOBILE","2008  MCGAW AVE","IRVINE","92614",4813,"ORA","SOUTH COAST AQMD","","",.2046850125085285421878553559244939731636,.18,.48,2.39,.001085,.12,.11928
19,"SC",185409,"SC","T-MOBILE","1015 N AVIATION BLVD STE C","MANHATTAN BEACH","90266",5065,"LA","SOUTH COAST AQMD","","",.001887650670911985444621332726859222196952,.00166,.00452,.02,.0000093,.00148,.00147112
19,"SC",185410,"SC","T-MOBILE","127 N WILMINGTON AVE","COMPTON","90220",4813,"LA","SOUTH COAST AQMD","","",.0113713895838071412326586308846941096202,.01,.04,.21,.0000977,.01,.00994
19,"SC",187879,"SC","T-MOBILE","5739  CRESTRIDGE RD","RANCHO PALOS VERDES","90275",4813,"LA","SOUTH COAST AQMD","","",.000938139640664089151694337047987264043666,.000825,.00224,.01,.00000462,.000737,.000732578
19,"SC",187880,"SC","T-MOBILE","2800  EATON CANYON DR","PASADENA","91107",5193,"LA","SOUTH COAST AQMD","","",.001262224243802592676825108028201046167842,.00111,.00301,.01,.0000062,.000988,.000982072
19,"SC",195957,"SC","T-MOBILE","441 W COMPTON BLVD","COMPTON","90220",4813,"LA","SOUTH COAST AQMD","","",.00009790766431657948601319081191721628382988,.0000861,.000234,.00108,.000000482,.0000769,.0000764386
19,"SC",196432,"SC","T-MOBILE","3655 N NORWALK BLVD","LONG BEACH","90808",4812,"LA","SOUTH COAST AQMD","","",.000541278144189219922674550830111439617921,.000476,.0013,.00596,.00000267,.000425,.00042245
19,"SC",188233,"SC","T-MOBILE LAH0091A","1626  TRINITY ST","LOS ANGELES","90015",7231,"LA","SOUTH COAST AQMD","","",0,0,0,0,0,0,0
33,"SC",146329,"SC","T-MOBILE USA INC","1550  MARLBOROUGH AVE BLDG J 200","RIVERSIDE","92507",5999,"RIV","SOUTH COAST AQMD","","",.1364566750056856947919035706163293154424,.12,.3,1.54,.000698,.06,.05964
19,"SC",146331,"SC","T-MOBILE USA INC","1855  WESTERN WAY","TORRANCE","90501",7629,"LA","SOUTH COAST AQMD","","",.0454855583352285649306345235387764384808,.04,.14,.69,.0003172,.04,.03976
19,"SC",146333,"SC","T-MOBILE USA INC","10171  RUSH ST","SOUTH EL MONTE","91733",5999,"LA","SOUTH COAST AQMD","","",.0909711166704571298612690470775528769616,.08,.27,1.26,.000578,.08,.07952
19,"SC",183101,"SC","T-MOBILE WEST CORP LAH0082A","3433 W EL SEGUNDO BLVD","HAWTHORNE","90250",8731,"LA","SOUTH COAST AQMD","","",.0107232203775301341823970889242665453718,.00943,.02,.11,.0000528,.00843,.00837942
19,"SC",186639,"SC","T-MOBILE WEST LLC","9110  BERMUDEZ ST","PICO RIVERA","90660",1521,"LA","SOUTH COAST AQMD","","",.000546723952738990332975295381310418904404,.0000509,.00644,.00383,.00000102,.000017,.000016898
19,"SC",187055,"SC","T-MOBILE WEST LLC","919 W GLADSTONE ST","SAN DIMAS","91773",5999,"LA","SOUTH COAST AQMD","","",.005776665908574027746190584489424607687059,.00508,.01,.06,.0000285,.00454,.00451276
19,"SC",196397,"SC","T-MOBILE WEST LLC,LA564 EMPTY ATTIC STOR","736  DEL AMO BLVD","TORRANCE","90502",4812,"LA","SOUTH COAST AQMD","","",.000391175801682965658403456902433477370935,.000344,.000936,.00431,.00000193,.000308,.000306152
33,"SC",149014,"SC","T-REX TRUCK PRODUCTS INC","2365  RAILROAD ST","CORONA","92880",3465,"RIV","SOUTH COAST AQMD","","",,,,,,.0063471592,.0036432693808
19,"SC",63175,"SC","T. HASEGAWA U.S.A. INC","14017 E 183RD ST","CERRITOS","90701",2087,"LA","SOUTH COAST AQMD","","",.6243148302676204633966311166866122932102,.38211825,.64596,.9492,.005328,.494089068,.27641848332
36,"SC",194691,"SC","T. HASEGAWA USA, INC","8720  ROCHESTER AVE","RANCHO CUCAMONGA","91730",2087,"SBD","SOUTH COAST AQMD","","",.3891803961247814840832123976990011082304,.27284515,.01275,.058625,.00002625,.008241,.00614859
19,"SC",187872,"SC","T.I. COMMERCE LLC","19001 S WESTERN AVE (CPC-1)","TORRANCE","90501",5511,"LA","SOUTH COAST AQMD","","",.0113713895838071412326586308846941096202,.01,.03,.15,.0000693,.01,.00994
19,"SC",115892,"SC","T/O PRINTING","5334 STERLING CENTER DR","WESTLAKE VILLAGE","91361",7389,"LA","SOUTH COAST AQMD","","",.5870136630122991080199614916106723250423,.426897794,,,,,
19,"SC",3968,"SC","TABC, INC","6375 N PARAMOUNT BLVD","LONG BEACH","90805",3714,"LA","SOUTH COAST AQMD","","",2.229127040789791181122490899703757421,1.256298124585,.61737032713,2.2380149915,.01029745983,.22551713836,.18918379894384
19,"SC",165572,"SC","TALLEY INC","12976  SANDOVAL ST","SANTA FE SPRINGS","90670",5065,"LA","SOUTH COAST AQMD","","",.000170570843757107118489879463270411644303,.00015,.000408,.00188,.00000084,.000134,.000133196
19,"SC",87450,"SC","TARGET CORP, TARGET- LA VERNE T226","2462  FOOTHILL BLVD","LA VERNE","91750",5311,"LA","SOUTH COAST AQMD","","",.00324645673119085442251784306602954313885,.0025644,.01125,.03259,.000014889,.0022715,.002257871
36,"SC",173527,"SC","TARGET CORPORATION","2245  RENAISSANCE PKY","RIALTO","92376",4225,"SBD","SOUTH COAST AQMD","","",.5076274968534235279405691626905253509031,.26772,.07,.36,.0001683,.02494,.02479036
30,"SC",87441,"SC","TARGET CORPORATION NO 192","12100  HARBOR BLVD","GARDEN GROVE","92840",5311,"ORA","SOUTH COAST AQMD","","",.001273595633386399818057766659085740277462,.00112,.00305,.01,.00000628,.001,.000994
19,"SC",150524,"SC","TARGET CORPORATION NO 2307","2195  GLENDALE GALLERIA","GLENDALE","91210",5311,"LA","SOUTH COAST AQMD","","",.000595860814191494200591312258357971344098,.000524,.00143,.00656,.00000294,.000469,.000466186
30,"SC",87458,"SC","TARGET CORPORATION NO 249","16400  BEACH BLVD","WESTMINSTER","92683",5311,"ORA","SOUTH COAST AQMD","","",.000808807733619763694951664876476906552095,.0000753,.00952,.00566,.000001506,.00002506,.00002490964
19,"SC",123688,"SC","TARGET CORPORATION,TARGET PASADENA T-883","777 E COLORADO BLVD","PASADENA","91101",5311,"LA","SOUTH COAST AQMD","","",.002456220150102342506254264271093927677962,.00216,.00587,.02,.0000121,.00193,.00191842
36,"SC",70195,"SC","TARGET FONTANA DC-553","14750  MILLER AVE","FONTANA","92336",4225,"SBD","SOUTH COAST AQMD","","",.0390049747498518749601586980494458269141,.03467,.07,.4,.000186,.02944,.02926336
36,"SC",126751,"SC","TARGET IMPORT CENTER","1505 S HAVEN AVE","ONTARIO","91761",4225,"SBD","SOUTH COAST AQMD","","",.005151239481464634978394359790766431657949,.00453,.01,.05,.0000254,.00404,.00401576
36,"SC",144899,"SC","TARGET REGIONAL DISTRIBUTION CENTER","3105 N MANGO AVE","RIALTO","92377",4226,"SBD","SOUTH COAST AQMD","","",.0368892470855504895567962061204389349474,.032475,.07347,.36,.00018012,.028735,.02856259
19,"SC",136023,"SC","TARGET STORE NO T-1409","141  LAKEWOOD CENTER MALL","LAKEWOOD","90712",5311,"LA","SOUTH COAST AQMD","","",.001307709802137821241755742551739822606322,.00115,.00314,.01,.00000646,.00103,.00102382
36,"SC",150154,"SC","TARGET STORE NO T-2245","4200 E 4TH ST","ONTARIO","91764",5311,"SBD","SOUTH COAST AQMD","","",.000386680988184747583243823845327604726101,.000036,.00455,.0027,.00000072,.000012,.000011928
30,"SC",153170,"SC","TARGET STORE NO. 2304","200  WESTMINSTER MALL","WESTMINSTER","92683",5311,"ORA","SOUTH COAST AQMD","","",.001205367295883556970661814873777575619741,.00106,.00287,.01,.00000592,.000944,.000938336
19,"SC",177874,"SC","TARGET STORE T2479","5500 W SUNSET BLVD","LOS ANGELES","90028",5311,"LA","SOUTH COAST AQMD","","",.004559927223106663634296110984762337957698,.00401,.01,.05,.0000225,.00358,.00355852
19,"SC",191200,"SC","TARGET STORE T3360","43  PENINSULA CT","ROLLING HILLS ESTATE","90274",7389,"LA","SOUTH COAST AQMD","","",.000435524221059813509210825562883784398453,.000383,.00104,.00478,.00000214,.000342,.000339948
36,"SC",131125,"SC","TARGET T-1423 MONTCLAIR","9052  CENTRAL AVE","MONTCLAIR","91763",5311,"SBD","SOUTH COAST AQMD","","",.00005166487647690655209452201933404940923738,.00000481,.000608,.000361,.0000000962,.0000016,.0000015904
30,"SC",186557,"SC","TAWA SUPERMARKET INC.","6336  REGIO AVE","BUENA PARK","90620",5411,"ORA","SOUTH COAST AQMD","","",.003820786900159199454173299977257220832386,.00336,.00915,.04,.0000188,.003,.002982
30,"SC",103280,"SC","TAWA SUPERMARKET, INC.","6281  REGIO AVE","BUENA PARK","90620",5411,"ORA","SOUTH COAST AQMD","","",.000860814191494200591312258357971344098249,.000757,.00206,.00947,.00000424,.000677,.000672938
30,"SC",392,"SC","TAYLOR-DUNN MFG CO","2114 W BALL RD","ANAHEIM","92804",3537,"ORA","SOUTH COAST AQMD","","",1.0649170412928250006901692294950721917,1.048763085,.01312395,.0487461,.000224982,.2079611485,.1965235372506
33,"SC",152197,"SC","TEACHERS INSURANCE & ANNUNITY ASSOC.","11640  HARREL ST","MIRA LOMA","91752",6311,"RIV","SOUTH COAST AQMD","","",.001669319990902888332954287013873095292245,.001468,.003993,.0131,.00000822,.001311,.001303134
19,"SC",7796,"SC","TECHNI-CAST CORP","11220 S GARFIELD AVE","SOUTH GATE","90280",3369,"LA","SOUTH COAST AQMD","","",1.46148040717813730427809263857727260768,.163772698,.940060107,1.165564831,.013319546,1.21988800949,.9017609948207
30,"SC",98715,"SC","TECHNO COATINGS INC","1391 S ALLEC ST","ANAHEIM","92805",1542,"ORA","SOUTH COAST AQMD","","",16.04862840368458345986435874076323514525,15.85444,,,,.6908625,.658743
19,"SC",135809,"SC","TEG OIL AND GAS USA INC","TAPIA CYN OIL FIELDS","CASTAIC","91310",1381,"LA","SOUTH COAST AQMD","","",2.88894563908184838417396556931440652371,1.623158,.00376,.01,.0000645,.000806,.000806
19,"SC",10740,"SC","TEKNOR APEX COMPANY, MACLIN DIVISION","420 S 6TH AVE","CITY OF INDUSTRY","91746",3087,"LA","SOUTH COAST AQMD","","",1.08396282968236834304106442196586551706,.753344457,.11556,.04,.0008154,1.41017,.98780542
36,"SC",144847,"SC","TELACH BUENA VISTA","365 E COMMERCIAL RD","SAN BERNARDINO","92408",6513,"SBD","SOUTH COAST AQMD","","",.00000142142369797589265408232886058676370252,.00000125,.00000313,.000204,.00000313,.00000125,.0000012425
36,"SC",134396,"SC","TELACU HOUSING - SAN BERNARDINO INC","602-666 W 6TH ST","SAN BERNARDINO","92410",6513,"SBD","SOUTH COAST AQMD","","",.00000142142369797589265408232886058676370252,.00000125,.00000313,.000204,.00000313,.00000125,.0000012425
19,"SC",145395,"SC","TELACU HOUSING COMMERCE II INC","7131 E GAGE AVE","LOS ANGELES","90040",6513,"LA","SOUTH COAST AQMD","","",0,0,.000204,.00000313,.00000125,.0000125,.000012425
19,"SC",145382,"SC","TELACU HOUSING EL MONTE II INC","3843  MAXSON RD","EL MONTE","91732",1522,"LA","SOUTH COAST AQMD","","",.00000193313622924721400955196725039799863543,.0000017,.00000425,.000278,.00000425,.000017,.000016898
19,"SC",145381,"SC","TELACU HOUSING HAWTHORNE INC","4536 W 118TH ST","HAWTHORNE","90250",6513,"LA","SOUTH COAST AQMD","","",.00000233113486468046395269501933136229247214,.00000205,.00000513,.000335,.00000513,.00000205,.0000020377
19,"SC",145384,"SC","TELACU HOUSING LOS ANGELES INC","3100  FLETCHER DR","LOS ANGELES","90065",8361,"LA","SOUTH COAST AQMD","","",.00000164885148965203547873550147828064589493,.00000145,.00000363,.000237,.00000363,.00000145,.0000014413
33,"SC",145380,"SC","TELACU HOUSING MORENO VALLEY INC","25105  FIR AVE","MORENO VALLEY","92553",8322,"RIV","SOUTH COAST AQMD","","",.00000233113486468046395269501933136229247214,.00000205,.00000513,.000335,.00000513,.00000205,.0000020377
19,"SC",145383,"SC","TELACU HOUSING PACOIMA INC","12793  MERCER ST","PACOIMA","91331",6513,"LA","SOUTH COAST AQMD","","",.00000164885148965203547873550147828064589493,.00000145,.00000363,.000237,.00000363,.00000145,.0000014413
19,"SC",145385,"SC","TELACU HOUSING PICO ALISO INC","1450 E 1ST ST","LOS ANGELES","90033",6552,"LA","SOUTH COAST AQMD","","",.00000193313622924721400955196725039799863543,.0000017,.00000425,.000278,.00000425,.0000017,.0000016898
36,"SC",145391,"SC","TELACU HOUSING SAN BERNARDINO II INC","451 N H ST","SAN BERNARDINO","92410",6513,"SBD","SOUTH COAST AQMD","","",.00000142142369797589265408232886058676370252,.00000125,.00000313,.000204,.00000313,.00000125,.0000012425
33,"SC",148327,"SC","TELACU HOUSING, RIVERSIDE, INC.","1807  11TH ST","RIVERSIDE","92506",6531,"RIV","SOUTH COAST AQMD","","",.00000142142369797589265408232886058676370252,.00000125,.00000313,.000204,.00000313,.00000125,.0000012425
19,"SC",146932,"SC","TELACU HOUSING-POMONA, INC.","286  BEAVER CT","POMONA","91766",6513,"LA","SOUTH COAST AQMD","","",0,0,.00000125,.00000125,.000204,.000204,.000202776
36,"SC",148056,"SC","TELACU HOUSING-RIALTO, INC.","200 W MERRILL AVE","RIALTO","92376",6513,"SBD","SOUTH COAST AQMD","","",.00000153513759381396406640891516943370479873,.00000135,.00000338,.000221,.00000338,.00000135,.0000013419
19,"SC",137895,"SC","TELACU PLAZA","1033 S HOPE ST","LOS ANGELES","90015",6513,"LA","SOUTH COAST AQMD","","",.0000005685694791903570616329315442347054810098,.0000005,.00000125,.0000817,.00000125,.0000005,.000000497
19,"SC",105507,"SC","TELACU VISTAS, TELACU HOUSING MONTEREY H","4900  VIA MARISOL","LOS ANGELES","90032",6552,"LA","SOUTH COAST AQMD","","",.00000335455992722310666363429611098476233796,.00000295,.00000738,.000482,.00000738,.0000295,.000029323
36,"SC",173302,"SC","TELEDYNE BATTERY PRODUCTS","840 W BROCKTON AVE","REDLANDS","92374",3691,"SBD","SOUTH COAST AQMD","","",.2812748241945848375451263537906137184116,.1943950047,.221375,.82225,.003795,.083219925,.06769198695
19,"SC",173517,"SC","TELEDYNE DEFENSE ELECTRONICS, LLC","12525 DAPHNE AVE","HAWTHORNE","90250",3471,"LA","SOUTH COAST AQMD","","",.2881846566097657800714569273521238586739,.133206,.00189,.00703,.0000324,.00060016513,.000460447673
19,"SC",119984,"SC","TELEHOUSE INTERNATIONAL CORP OF AMERICA","626  WILSHIRE BLVD 6TH FLOOR","LOS ANGELES","90017",4813,"LA","SOUTH COAST AQMD","","",.0046736411189447350466226972936092790539,.00411,.01,.05,.000023,.00367,.00364798
19,"SC",119922,"SC","TELEPACIFIC COMMUNICATIONS","800 W 6TH ST 4TH FLOOR","LOS ANGELES","90017",4899,"LA","SOUTH COAST AQMD","","",.00176256538549010689106208778712758699113,.00155,.00421,.01,.00000866,.00138,.00137172
19,"SC",163264,"SC","TELEPACIFIC COMMUNICATIONS","600 W 7TH ST","LOS ANGELES","90017",4899,"LA","SOUTH COAST AQMD","","",.000640209233568342051398680918808278371617,.000563,.00153,.00704,.00000315,.000503,.000499982
19,"SC",189282,"SC","TELEVISION CITY PRODUCTIONS, LLC","7800  BEVERLY BLVD","LOS ANGELES","90036",4833,"LA","SOUTH COAST AQMD","","",.5583662260196924944830528981748744238102,.4434852037,1.29249966,1.99426237,.0085524333,.18251383166,.1802636119948
19,"SC",20882,"SC","TELL STEEL, INC","2345 W 17TH ST","LONG BEACH","90813",5051,"LA","SOUTH COAST AQMD","","",,,,1.0557,,.030906,.017740044
33,"SC",192298,"SC","TEMECULA HEALTHCARE CENTER","44280  CAMPANULA WAY","TEMECULA","92592",8322,"RIV","SOUTH COAST AQMD","","",.002137821241755742551739822606322492608597,.00188,.0051,.02,.0000105,.00168,.00166992
33,"SC",172781,"SC","TEMECULA VALLEY HOSPITAL","31700  TEMECULA PKY","TEMECULA","92592",8062,"RIV","SOUTH COAST AQMD","","",.3863636363636363636363636363636363636364,.17,2.89,3.45,.02077,.25,.25
33,"SC",109664,"SC","TEMECULA, CITY OF, COMMUNITY SERVICE DIS","30650  PAUBA RD","TEMECULA","92590",8361,"RIV","SOUTH COAST AQMD","","",.000426427109392767796224698658176029110757,.000375,.00102,.00469,.0000021,.000335,.00033299
19,"SC",180381,"SC","TEN50 OWNERS ASSOCIATION","1050 S GRAND AVE","LOS ANGELES","90015",8641,"LA","SOUTH COAST AQMD","","",.000533318171480554923811689788492153741187,.000469,.00128,.00586,.00000263,.000419,.000416486
19,"SC",192002,"SC","TENNIS CHANNEL","3003  EXPOSITION BLVD","SANTA MONICA","90404",7922,"LA","SOUTH COAST AQMD","","",.0106663634296110984762337957698430748237,.00938,.02,.11,.0000525,.00838,.00832972
19,"SC",142564,"SC","TERAMACHI HOMES","267 S SAN PEDRO ST","LOS ANGELES","90012",8641,"LA","SOUTH COAST AQMD","","",.002683647941778485330907436888787809870366,.00236,.00642,.02,.0000132,.00211,.00209734
30,"SC",125566,"SC","TERRACE TOWER ORANGE COUNTY LLC","1900  MAIN ST","IRVINE","92614",6531,"ORA","SOUTH COAST AQMD","","",.001029110757334546281555606095064816920627,.000905,.00246,.01132,.00000507,.000809,.000804146
19,"SC",172878,"SC","TESORO LOGISTICS LONG BEACH TERMINAL","820 CARRACK AVE","LONG BEACH","90813",5171,"LA","SOUTH COAST AQMD","","",2.40571127592504282881881089298071180036,2.07300754558,.087714813,.401527519,.0018714585,.069320556,.063271011584
19,"SC",176377,"SC","TESORO LOGISTICS MARINE TERMINAL 2","1350 PIER B ST","LONG BEACH","90813",5171,"LA","SOUTH COAST AQMD","","",14.22708893380192901097543029851225112976,10.43280381669,4.736692704,4.004588857,.4179767918,.42158216,.411129196274
19,"SC",176369,"SC","TESORO LOGISTICS MARINE TERMINAL 3","MARINE TERMINAL 3 PORT OF LB","LONG BEACH","90813",5171,"LA","SOUTH COAST AQMD","","",4.45299086371582234549556954637503606516,4.31173462513,.07911962,.198050558,.0069859443,.096178477,.095954980594
19,"SC",176389,"SC","TESORO LOGISTICS TERMINAL 1 (BERTH 121)","620  PIER T ST BERTH 121","LONG BEACH","90802",4789,"LA","SOUTH COAST AQMD","","",.3729562301276876774108056788973315041698,.3342773178,.026517532,.121600953,.00006018805,.0086668649,.008615340452
19,"SC",174694,"SC","TESORO LOGISTICS, CARSON  CRUDE TERMINAL","24696 S WILMINGTON AVE","CARSON","90745",5171,"LA","SOUTH COAST AQMD","","",14.41439030835444410915316701778679206671,11.91564012489,.068020159,.312759359,.000140042,.623048545,.36740945377
36,"SC",174705,"SC","TESORO LOGISTICS, COLTON TERMINAL","2395 RIVERSIDE AVE","BLOOMINGTON","92316",5171,"SBD","SOUTH COAST AQMD","","",20.44077365311582898082888211833614110971,17.259253253,,,,,
19,"SC",174704,"SC","TESORO LOGISTICS, EAST HYNES TERMINAL","5905 PARAMOUNT BLVD","LONG BEACH","90805",5171,"LA","SOUTH COAST AQMD","","",26.4011246156624425891057538754798661876,22.1242108968,.170392185,.533955715,.000425232,.018444732,.018090227264
19,"SC",174711,"SC","TESORO LOGISTICS, HATHAWAY TERMINAL","2350 OBISPO AVE","SIGNAL HILL","90755",5171,"LA","SOUTH COAST AQMD","","",21.64490486536915211452393486412852202232,17.9677789097,.120334915,.834478837,.0210209484,.082722204,.069165644794
19,"SC",174710,"SC","TESORO LOGISTICS, VINVALE TERMINAL","8601 S GARFIELD AVE","SOUTH GATE","90280",5171,"LA","SOUTH COAST AQMD","","",38.21538018813577849404997224301396982809,32.2471265665,.240850153,.779924297,.00389453448,.0488758245,.046927953569
